Global Size: 24708 byte                                                                                          Version 1.01 (Aug  6, 2014)
Object Version: 1
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
| OFS   | bit | parameter             | parameter                                  | data(hex)    | value              |TYP|SOC|SUB|PID|IDX|
|   205 |     |                       |                                            |              |                    |   |   |   |   |   |
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
|   206 |     | MIDI                  | (External Set3 - Knob1) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  0|
|   207 |     | MIDI                  | (External Set3 - Knob1) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  0|
|   208 |     | MIDI                  | (External Set3 - Knob2) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  1|
|   209 |     | MIDI                  | (External Set3 - Knob2) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  1|
|   210 |     | MIDI                  | (External Set3 - Knob3) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  2|
|   211 |     | MIDI                  | (External Set3 - Knob3) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  2|
|   212 |     | MIDI                  | (External Set3 - Knob4) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  3|
|   213 |     | MIDI                  | (External Set3 - Knob4) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  3|
|   214 |     | MIDI                  | (External Set3 - Knob5) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  4|
|   215 |     | MIDI                  | (External Set3 - Knob5) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  4|
|   216 |     | MIDI                  | (External Set3 - Knob6) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  5|
|   217 |     | MIDI                  | (External Set3 - Knob6) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  5|
|   218 |     | MIDI                  | (External Set3 - Knob7) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  6|
|   219 |     | MIDI                  | (External Set3 - Knob7) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  6|
|   220 |     | MIDI                  | (External Set3 - Knob8) Channel            | 00~10        | 1~Gch              | 15|  0|  0| 40|  7|
|   221 |     | MIDI                  | (External Set3 - Knob8) CC# Assign         | FF~77        | Off~CC#119         | 15|  0|  0| 41|  7|
|   222 |     | MIDI                  | (External Set3 - Switch1) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  0|
|   223 |     | MIDI                  | (External Set3 - Switch1) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  0|
|   224 |     | MIDI                  | (External Set3 - Switch2) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  1|
|   225 |     | MIDI                  | (External Set3 - Switch2) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  1|
|   226 |     | MIDI                  | (External Set3 - Switch3) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  2|
|   227 |     | MIDI                  | (External Set3 - Switch3) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  2|
|   228 |     | MIDI                  | (External Set3 - Switch4) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  3|
|   229 |     | MIDI                  | (External Set3 - Switch4) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  3|
|   230 |     | MIDI                  | (External Set3 - Switch5) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  4|
|   231 |     | MIDI                  | (External Set3 - Switch5) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  4|
|   232 |     | MIDI                  | (External Set3 - Switch6) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  5|
|   233 |     | MIDI                  | (External Set3 - Switch6) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  5|
|   234 |     | MIDI                  | (External Set3 - Switch7) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  6|
|   235 |     | MIDI                  | (External Set3 - Switch7) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  6|
|   236 |     | MIDI                  | (External Set3 - Switch8) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 42|  7|
|   237 |     | MIDI                  | (External Set3 - Switch8) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 43|  7|
|   238 |     | MIDI                  | (External Set3 - Switch9) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 44|  0|
|   239 |     | MIDI                  | (External Set3 - Switch9) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 45|  0|
|   240 |     | MIDI                  | (External Set3 - Switch10) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  1|
|   241 |     | MIDI                  | (External Set3 - Switch10) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  1|
|   242 |     | MIDI                  | (External Set3 - Switch11) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  2|
|   243 |     | MIDI                  | (External Set3 - Switch11) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  2|
|   244 |     | MIDI                  | (External Set3 - Switch12) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  3|
|   245 |     | MIDI                  | (External Set3 - Switch12) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  3|
|   246 |     | MIDI                  | (External Set3 - Switch13) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  4|
|   247 |     | MIDI                  | (External Set3 - Switch13) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  4|
|   248 |     | MIDI                  | (External Set3 - Switch14) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  5|
|   249 |     | MIDI                  | (External Set3 - Switch14) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  5|
|   250 |     | MIDI                  | (External Set3 - Switch15) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  6|
|   251 |     | MIDI                  | (External Set3 - Switch15) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  6|
|   252 |     | MIDI                  | (External Set3 - Switch16) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  7|
|   253 |     | MIDI                  | (External Set3 - Switch16) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  7|
|   254 |     | MIDI                  | (External Set3 - Slider1) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  0|
|   255 |     | MIDI                  | (External Set3 - Slider1) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  0|
|   256 |     | MIDI                  | (External Set3 - Slider2) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  1|
|   257 |     | MIDI                  | (External Set3 - Slider2) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  1|
|   258 |     | MIDI                  | (External Set3 - Slider3) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  2|
|   259 |     | MIDI                  | (External Set3 - Slider3) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  2|
|   260 |     | MIDI                  | (External Set3 - Slider4) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  3|
|   261 |     | MIDI                  | (External Set3 - Slider4) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  3|
|   262 |     | MIDI                  | (External Set3 - Slider5) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  4|
|   263 |     | MIDI                  | (External Set3 - Slider5) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  4|
|   264 |     | MIDI                  | (External Set3 - Slider6) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  5|
|   265 |     | MIDI                  | (External Set3 - Slider6) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  5|
|   266 |     | MIDI                  | (External Set3 - Slider7) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  6|
|   267 |     | MIDI                  | (External Set3 - Slider7) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  6|
|   268 |     | MIDI                  | (External Set3 - Slider8) Channel          | 00~10        | 1~Gch              | 15|  0|  0| 46|  7|
|   269 |     | MIDI                  | (External Set3 - Slider8) CC# Assign       | FF~77        | Off~CC#119         | 15|  0|  0| 47|  7|
|   270 |     | MIDI                  | (External Set3 - SliderMaster) Channel     | 00~10        | 1~Gch              | 15|  0|  0| 46|  8|
|   271 |     | MIDI                  | (External Set3 - SliderMaster) CC# Assign  | FF~77        | Off~CC#119         | 15|  0|  0| 47|  8|
|   272 |     | MIDI                  | (External Set3 - Pad1) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   273 |     | MIDI                  | (External Set3 - Pad1) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   274 |     | MIDI                  | (External Set3 - Pad1) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   275 |     |                       |                                            |              |                    |   |   |   |   |   |
|   276 |     | MIDI                  | (External Set3 - Pad2) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   277 |     | MIDI                  | (External Set3 - Pad2) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   278 |     | MIDI                  | (External Set3 - Pad2) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   279 |     |                       |                                            |              |                    |   |   |   |   |   |
|   280 |     | MIDI                  | (External Set3 - Pad3) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   281 |     | MIDI                  | (External Set3 - Pad3) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   282 |     | MIDI                  | (External Set3 - Pad3) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   283 |     |                       |                                            |              |                    |   |   |   |   |   |
|   284 |     | MIDI                  | (External Set3 - Pad4) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   285 |     | MIDI                  | (External Set3 - Pad4) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   286 |     | MIDI                  | (External Set3 - Pad4) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   287 |     |                       |                                            |              |                    |   |   |   |   |   |
|   288 |     | MIDI                  | (External Set3 - Pad5) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   289 |     | MIDI                  | (External Set3 - Pad5) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   290 |     | MIDI                  | (External Set3 - Pad5) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   291 |     |                       |                                            |              |                    |   |   |   |   |   |
|   292 |     | MIDI                  | (External Set3 - Pad6) Channel             | 00~10        | 1~Gch              |   |   |   |   |   |
|   293 |     | MIDI                  | (External Set3 - Pad6) Velocity            | 01~7F        | 1~127              |   |   |   |   |   |
|   294 |     | MIDI                  | (External Set3 - Pad6) Note/CC#            | FF~F7        | Off~CC#119         |   |   |   |   |   |
|   295 |     |                       |                                            |              |                    |   |   |   |   |   |
